bet_type,buy,prob,race_id,odds_used,is_actual,actual_buy,date,venue,race_no,expected_profit_100yen,stake_yen,is_hit,return_yen,profit_yen,bet_label
quinella,1-2,0.8192705546733184,014820241101,4.0,False,1-3,2024-11-01,四日市,1,227.7082218693274,100,False,0.0,-100.0,2車複
trio,1-2-7,0.836211962688782,064220241101,3.9,False,1-4-5,2024-11-01,名古屋,6,226.12266544862493,100,False,0.0,-100.0,3連複
quinella,1-2,0.5469332583982851,014720241101,5.3,False,1-5,2024-11-01,松阪,1,189.8746269510911,100,False,0.0,-100.0,2車複
exacta,1-6,0.05014730810945529,014820241101,57.0,False,3-1,2024-11-01,四日市,1,185.83965622389513,100,False,0.0,-100.0,2車単
quinella_place,2-7,0.8363233952270692,064220241101,3.2,False,1-4|1-5|4-5,2024-11-01,名古屋,6,167.6234864726622,100,False,0.0,-100.0,ワイド
trio,1-2-6,0.16212863656985818,014720241101,16.2,False,1-4-5,2024-11-01,松阪,1,162.64839124317027,100,False,0.0,-100.0,3連複
trifecta,9-1-3,0.2892513111341751,096320241101,9.0,False,1-9-2,2024-11-01,防府,9,160.3261800207576,100,False,0.0,-100.0,3連単
trifecta,7-1-5,0.08493643739940854,022620241101,29.2,False,4-2-5,2024-11-01,西武園,2,148.01439720627295,100,False,0.0,-100.0,3連単
exacta,9-7,0.08952360366855884,016320241101,26.5,False,7-9,2024-11-01,防府,1,137.23754972168095,100,False,0.0,-100.0,2車単
quinella_place,1-6,0.3227910684679862,014820241101,7.3,True,1-3|1-6|3-6,2024-11-01,四日市,1,135.63747998162992,100,True,730.0,630.0,ワイド
quinella,1-4,0.8720691918543717,012120241101,2.7,False,2-4,2024-11-01,弥彦,1,135.45868180068038,100,False,0.0,-100.0,2車複
trifecta,4-7-5,0.2463854502034314,118520241101,9.2,False,4-7-1,2024-11-01,佐世保,11,126.67461418715686,100,False,0.0,-100.0,3連単
quinella_place,7-9,0.6487701760992811,016320241101,3.3,True,2-7|2-9|7-9,2024-11-01,防府,1,114.09415811276276,100,True,330.0,230.0,ワイド
exacta,1-2,0.04429632318370238,012120241101,46.9,False,2-4,2024-11-01,弥彦,1,107.74975573156414,100,False,0.0,-100.0,2車単
exacta,7-1,0.30493867497940574,022620241101,6.8,False,4-2,2024-11-01,西武園,2,107.35829898599589,100,False,0.0,-100.0,2車単
quinella_place,1-2,0.9558969865536152,064220241101,2.1,False,1-4|1-5|4-5,2024-11-01,名古屋,6,100.73836717625922,100,False,0.0,-100.0,ワイド
trifecta,1-2-5,0.20237124838529794,044220241102,119.0,False,1-7-3,2024-11-02,名古屋,4,2308.2178557850457,500,False,0.0,-500.0,3連単
trifecta,1-5-2,0.14145069518768785,044220241102,102.8,False,1-7-3,2024-11-02,名古屋,4,1354.113146529431,500,False,0.0,-500.0,3連単
trio,1-2-5,0.47766614283248393,044220241102,25.4,False,1-3-7,2024-11-02,名古屋,4,1113.272002794509,400,False,0.0,-400.0,3連複
trifecta,3-5-4,0.1372925047709249,015520241102,65.9,False,3-4-2,2024-11-02,和歌山,1,804.7576064403952,300,False,0.0,-300.0,3連単
trifecta,7-1-6,0.17199446783880973,122620241102,51.9,False,7-1-2,2024-11-02,西武園,12,792.6512880834224,300,False,0.0,-300.0,3連単
exacta,7-6,0.04768456939512162,122620241102,186.1,False,7-1,2024-11-02,西武園,12,787.4098364432133,300,False,0.0,-300.0,2車単
trifecta,9-5-1,0.15549107939311804,086320241102,48.9,False,5-3-9,2024-11-02,防府,8,660.3513782323472,300,False,0.0,-300.0,3連単
exacta,3-5,0.40017152829512015,015520241102,18.1,False,3-4,2024-11-02,和歌山,1,624.3104662141675,300,False,0.0,-300.0,2車単
exacta,1-2,0.3577322628606508,044220241102,19.8,False,1-7,2024-11-02,名古屋,4,608.3098804640886,300,False,0.0,-300.0,2車単
trifecta,3-5-2,0.08750563717226002,015520241102,78.3,False,3-4-2,2024-11-02,和歌山,1,585.169139058796,200,False,0.0,-200.0,3連単
quinella,1-5,0.26565169067891636,044220241102,24.7,False,1-7,2024-11-02,名古屋,4,556.1596759769234,200,False,0.0,-200.0,2車複
quinella,1-2,0.4757378011051595,044220241102,12.1,False,1-7,2024-11-02,名古屋,4,475.64273933724303,200,False,0.0,-200.0,2車複
exacta,2-1,0.11800553824450874,044220241102,46.7,False,1-7,2024-11-02,名古屋,4,451.08586360185586,200,False,0.0,-200.0,2車単
quinella_place,2-5,0.4821835682376121,044220241102,11.4,False,1-3|1-7|3-7,2024-11-02,名古屋,4,449.6892677908778,200,False,0.0,-200.0,ワイド
exacta,5-3,0.22880043116993198,015520241102,22.3,False,3-4,2024-11-02,和歌山,1,410.22496150894835,200,False,0.0,-200.0,2車単
quinella,3-5,0.6289719594650521,015520241102,8.1,False,3-4,2024-11-02,和歌山,1,409.4672871666922,200,False,0.0,-200.0,2車複
trifecta,1-6-2,0.07095924489934463,063720241102,71.4,False,1-2-5,2024-11-02,伊東,6,406.6490085813207,200,False,0.0,-200.0,3連単
trifecta,1-2-5,0.1806027749742039,048120241102,27.3,False,5-1-2,2024-11-02,小倉,4,393.0455756795767,200,False,0.0,-200.0,3連単
trifecta,7-1-5,0.20767234131275455,122620241102,23.3,False,7-1-2,2024-11-02,西武園,12,383.8765552587181,200,False,0.0,-200.0,3連単
trio,1-2-3,0.23843319622464554,044220241102,17.9,False,1-3-7,2024-11-02,名古屋,4,326.7954212421155,200,False,0.0,-200.0,3連複
exacta,9-5,0.21558173111096166,086320241102,19.4,False,5-3,2024-11-02,防府,8,318.22855835526565,200,False,0.0,-200.0,2車単
trifecta,1-2-4,0.12590791933681947,048120241102,30.5,False,5-1-2,2024-11-02,小倉,4,284.01915397729937,100,False,0.0,-100.0,3連単
quinella_place,1-6,0.23792857180005686,122620241102,15.0,False,1-2|1-7|2-7,2024-11-02,西武園,12,256.8928577000853,100,False,0.0,-100.0,ワイド
trifecta,9-1-5,0.21547520499302517,086320241102,16.2,False,5-3-9,2024-11-02,防府,8,249.06983208870076,100,False,0.0,-100.0,3連単
quinella,1-6,0.1362640495675641,063720241102,21.6,False,1-2,2024-11-02,伊東,6,194.3303470659385,100,False,0.0,-100.0,2車複
quinella_place,1-2,0.7525465583869305,044220241102,3.6,False,1-3|1-7|3-7,2024-11-02,名古屋,4,170.916761019295,100,False,0.0,-100.0,ワイド
exacta,1-2,0.8171847821012275,048120241102,3.2,False,5-1,2024-11-02,小倉,4,161.4991302723928,100,False,0.0,-100.0,2車単
exacta,1-6,0.1345152212922668,063720241102,19.4,False,1-2,2024-11-02,伊東,6,160.95952930699758,100,False,0.0,-100.0,2車単
trifecta,1-6-3,0.025796258416049267,063720241102,99.0,False,1-2-5,2024-11-02,伊東,6,155.38295831888775,100,False,0.0,-100.0,3連単
quinella_place,1-5,0.2879179230948084,122620241102,8.4,False,1-2|1-7|2-7,2024-11-02,西武園,12,141.85105539963905,100,False,0.0,-100.0,ワイド
quinella,1-3,0.16561326953247646,063720241102,14.0,False,1-2,2024-11-02,伊東,6,131.85857734546707,100,False,0.0,-100.0,2車複
exacta,7-5,0.057576073784280854,122620241102,39.8,False,7-1,2024-11-02,西武園,12,129.15277366143778,100,False,0.0,-100.0,2車単
exacta,9-2,0.035904797886043546,086320241102,62.2,False,5-3,2024-11-02,防府,8,123.32784285119085,100,False,0.0,-100.0,2車単
trio,1-3-6,0.05319025584991967,063720241102,41.3,False,1-2-5,2024-11-02,伊東,6,119.67575666016823,100,False,0.0,-100.0,3連複
trio,1-2-4,0.1517349682493078,048120241102,13.2,False,1-2-5,2024-11-02,小倉,4,100.29015808908626,100,False,0.0,-100.0,3連複
exacta,3-5,0.2981942353543431,102620241103,59.8,False,7-4,2024-11-03,西武園,10,1683.2015274189714,500,False,0.0,-500.0,2車単
trifecta,3-5-1,0.08348996099071317,102620241103,211.7,False,7-4-1,2024-11-03,西武園,10,1667.4824741733976,500,False,0.0,-500.0,3連単
quinella,3-5,0.5885624434989555,102620241103,27.2,False,4-7,2024-11-03,西武園,10,1500.889846317159,500,False,0.0,-500.0,2車複
trifecta,5-3-2,0.06573601366024666,102620241103,238.8,False,7-4-1,2024-11-03,西武園,10,1469.7760062066902,500,False,0.0,-500.0,3連単
trifecta,1-2-6,0.15193170248156318,022720241103,102.7,False,4-3-1,2024-11-03,京王閣,2,1460.3385844856539,500,False,0.0,-500.0,3連単
exacta,5-3,0.2903682081446124,102620241103,47.8,False,7-4,2024-11-03,西武園,10,1287.9600349312473,500,False,0.0,-500.0,2車単
trifecta,2-3-5,0.09024180879247955,066320241103,153.2,False,2-5-8,2024-11-03,防府,6,1282.5045107007866,500,False,0.0,-500.0,3連単
trio,1-2-6,0.4028277708473533,022720241103,31.8,False,1-3-4,2024-11-03,京王閣,2,1180.9923112945833,400,False,0.0,-400.0,3連複
trifecta,2-1-6,0.13644575179846227,022720241103,84.2,False,4-3-1,2024-11-03,京王閣,2,1048.8732301430523,400,False,0.0,-400.0,3連単
trifecta,2-7-1,0.06631326862844586,034220241103,140.5,False,4-1-7,2024-11-03,名古屋,3,831.7014242296643,300,False,0.0,-300.0,3連単
exacta,2-3,0.13848856665451512,066320241103,58.2,False,2-5,2024-11-03,防府,6,706.003457929278,300,False,0.0,-300.0,2車単
trifecta,2-7-5,0.06544724392426308,066320241103,121.4,False,2-5-8,2024-11-03,防府,6,694.5295412405538,300,False,0.0,-300.0,3連単
trifecta,2-1-7,0.04290451847969684,034220241103,149.6,False,4-1-7,2024-11-03,名古屋,3,541.8515964562647,200,False,0.0,-200.0,3連単
quinella,2-3,0.16578240228358593,066320241103,34.8,False,2-5,2024-11-03,防府,6,476.922759946879,200,False,0.0,-200.0,2車複
exacta,2-7,0.12035800457833386,034220241103,44.2,False,4-1,2024-11-03,名古屋,3,431.98238023623566,200,False,0.0,-200.0,2車単
exacta,7-2,0.155126831082316,034220241103,32.2,False,4-1,2024-11-03,名古屋,3,399.5083960850576,200,False,0.0,-200.0,2車単
exacta,2-7,0.10539282221583057,066320241103,44.6,False,2-5,2024-11-03,防府,6,370.0519870826044,200,False,0.0,-200.0,2車単
exacta,1-2,0.35654605591653665,022720241103,11.7,False,4-3,2024-11-03,京王閣,2,317.15888542234785,200,False,0.0,-200.0,2車単
trio,2-3-7,0.052264362105162554,066320241103,70.6,False,2-5-8,2024-11-03,防府,6,268.9863964624476,100,False,0.0,-100.0,3連複
exacta,6-2,0.023105636818934426,022720241103,154.2,False,4-3,2024-11-03,京王閣,2,256.28891974796886,100,False,0.0,-100.0,2車単
quinella_place,2-6,0.41827619795937926,022720241103,7.7,False,1-3|1-4|3-4,2024-11-03,京王閣,2,222.07267242872203,100,False,0.0,-100.0,ワイド
quinella,1-2,0.6767504231137773,022720241103,4.7,False,3-4,2024-11-03,京王閣,2,218.07269886347535,100,False,0.0,-100.0,2車複
quinella,2-6,0.024834411822725062,034220241103,120.8,False,1-4,2024-11-03,名古屋,3,199.99969481851875,100,False,0.0,-100.0,2車複
quinella_place,3-5,0.7113010986136725,102620241103,4.1,False,1-4|1-7|4-7,2024-11-03,西武園,10,191.6334504316057,100,False,0.0,-100.0,ワイド
quinella,2-7,0.12599796717236542,066320241103,22.5,False,2-5,2024-11-03,防府,6,183.4954261378222,100,False,0.0,-100.0,2車複
quinella,2-6,0.059955043346145015,022720241103,46.6,False,3-4,2024-11-03,京王閣,2,179.3905019930358,100,False,0.0,-100.0,2車複
quinella_place,1-6,0.4235006521028382,022720241103,5.7,False,1-3|1-4|3-4,2024-11-03,京王閣,2,141.39537169861777,100,False,0.0,-100.0,ワイド
quinella_place,2-3,0.40006697279412246,066320241103,5.4,False,2-5|2-8|5-8,2024-11-03,防府,6,116.03616530882613,100,False,0.0,-100.0,ワイド
trifecta,5-2-3,0.12927614905707366,051220241104,235.2,False,5-1-4,2024-11-04,青森,5,2940.5750258223725,500,False,0.0,-500.0,3連単
trifecta,7-5-4,0.20266426751678132,123520241104,137.5,False,4-3-2,2024-11-04,平塚,12,2686.633678355743,500,False,0.0,-500.0,3連単
quinella_place,3-6,0.0940412442907814,051220241104,237.3,False,1-4|1-5|4-5,2024-11-04,青森,5,2131.5987270202427,500,False,0.0,-500.0,ワイド
trifecta,4-1-3,0.1137852235145201,018120241104,182.8,False,5-4-2,2024-11-04,小倉,1,1979.9938858454275,500,False,0.0,-500.0,3連単
trifecta,4-1-6,0.07123303430975254,018120241104,257.1,False,5-4-2,2024-11-04,小倉,1,1731.401312103738,500,False,0.0,-500.0,3連単
trifecta,7-5-6,0.0782145911612272,123520241104,222.0,False,4-3-2,2024-11-04,平塚,12,1636.3639237792438,500,False,0.0,-500.0,3連単
trifecta,5-3-2,0.17784959969827716,051220241104,86.4,False,5-1-4,2024-11-04,青森,5,1436.6205413931148,500,False,0.0,-500.0,3連単
trifecta,1-7-3,0.1492849509181639,024720241104,85.4,False,1-5-4,2024-11-04,松阪,2,1174.8934808411198,400,False,0.0,-400.0,3連単
trifecta,2-7-9,0.2790050912940804,056320241104,41.2,False,7-3-9,2024-11-04,防府,5,1049.5009761316114,400,False,0.0,-400.0,3連単
trifecta,7-2-9,0.16516413273951572,056320241104,62.4,False,7-3-9,2024-11-04,防府,5,930.6241882945781,400,False,0.0,-400.0,3連単
exacta,7-5,0.4754354135431068,123520241104,21.6,False,4-3,2024-11-04,平塚,12,926.9404932531108,400,False,0.0,-400.0,2車単
exacta,4-1,0.29062736877984185,018120241104,33.2,False,5-4,2024-11-04,小倉,1,864.882864349075,300,False,0.0,-300.0,2車単
trifecta,1-5-4,0.08110476337827244,062720241104,111.2,False,2-3-1,2024-11-04,京王閣,6,801.8849687663895,300,False,0.0,-300.0,3連単
exacta,5-2,0.22450494979090888,051220241104,38.3,False,5-1,2024-11-04,青森,5,759.8539576991809,300,False,0.0,-300.0,2車単
exacta,7-6,0.07111221076666153,123520241104,107.7,False,4-3,2024-11-04,平塚,12,665.8785099569448,300,False,0.0,-300.0,2車単
quinella_place,2-6,0.041013138298588096,051220241104,182.1,False,1-4|1-5|4-5,2024-11-04,青森,5,646.8492484172892,300,False,0.0,-300.0,ワイド
trifecta,1-2-4,0.14077524868841843,023720241104,48.0,False,1-2-5,2024-11-04,伊東,2,575.7211937044085,200,False,0.0,-200.0,3連単
exacta,2-7,0.41422612501136913,056320241104,15.4,False,7-3,2024-11-04,防府,5,537.9082325175085,200,False,0.0,-200.0,2車単
trifecta,1-7-2,0.3477613982531865,024720241104,18.1,False,1-5-4,2024-11-04,松阪,2,529.4481308382677,200,False,0.0,-200.0,3連単
trifecta,1-3-4,0.11665209192223971,062720241104,53.1,False,2-3-1,2024-11-04,京王閣,6,519.4226081070929,200,False,0.0,-200.0,3連単
exacta,5-6,0.07156444195903587,051220241104,84.3,False,5-1,2024-11-04,青森,5,503.28824571467237,200,False,0.0,-200.0,2車単
quinella,5-6,0.07399301640550937,051220241104,74.1,False,1-5,2024-11-04,青森,5,448.2882515648244,200,False,0.0,-200.0,2車複
exacta,1-4,0.28972406673625034,018120241104,18.0,False,5-4,2024-11-04,小倉,1,421.50332012525064,200,False,0.0,-200.0,2車単
exacta,7-2,0.24521164964492015,056320241104,21.1,False,7-3,2024-11-04,防府,5,417.39658075078154,200,False,0.0,-200.0,2車単
quinella,2-7,0.6594377746562893,056320241104,7.7,False,3-7,2024-11-04,防府,5,407.76708648534276,200,False,0.0,-200.0,2車複
trio,1-4-5,0.1832377296174271,062720241104,26.7,False,1-2-3,2024-11-04,京王閣,6,389.24473807853036,200,False,0.0,-200.0,3連複
trifecta,1-4-2,0.3421240121214311,023720241104,14.1,False,1-2-5,2024-11-04,伊東,2,382.39485709121783,200,False,0.0,-200.0,3連単
exacta,1-3,0.2693454956648607,062720241104,15.6,False,2-3,2024-11-04,京王閣,6,320.1789732371827,200,False,0.0,-200.0,2車単
exacta,1-7,0.8462526954914341,024720241104,4.9,False,1-5,2024-11-04,松阪,2,314.66382079080273,200,False,0.0,-200.0,2車単
trio,2-7-9,0.6467898879224764,056320241104,6.1,False,3-7-9,2024-11-04,防府,5,294.54183163271057,100,False,0.0,-100.0,3連複
exacta,1-5,0.20509186961952988,062720241104,17.1,False,2-3,2024-11-04,京王閣,6,250.70709704939614,100,False,0.0,-100.0,2車単
quinella,1-7,0.866940363666853,024720241104,3.8,False,1-5,2024-11-04,松阪,2,229.43733819340414,100,False,0.0,-100.0,2車複
quinella,1-5,0.21662777987626458,062720241104,13.2,False,2-3,2024-11-04,京王閣,6,185.9486694366692,100,False,0.0,-100.0,2車複
quinella_place,4-5,0.1832677629752459,062720241104,13.9,False,1-2|1-3|2-3,2024-11-04,京王閣,6,154.74219053559182,100,False,0.0,-100.0,ワイド
quinella,4-6,0.04864203066111571,018120241104,52.3,False,4-5,2024-11-04,小倉,1,154.39782035763514,100,False,0.0,-100.0,2車複
exacta,1-2,0.1708165988973074,023720241104,14.4,True,1-2,2024-11-04,伊東,2,145.97590241212268,100,True,1440.0,1340.0,2車単
quinella_place,5-6,0.1307348921558005,123520241104,18.7,False,2-3|2-4|3-4,2024-11-04,平塚,12,144.47424833134696,100,False,0.0,-100.0,ワイド
quinella_place,1-3,0.17766716296699922,024720241104,12.7,False,1-4|1-5|4-5,2024-11-04,松阪,2,125.637296968089,100,False,0.0,-100.0,ワイド
quinella,1-3,0.28455371154479464,062720241104,7.9,False,2-3,2024-11-04,京王閣,6,124.79743212038778,100,False,0.0,-100.0,2車複
quinella_place,2-7,0.7899299824024527,056320241104,2.8,False,3-7|3-9|7-9,2024-11-04,防府,5,121.18039507268676,100,False,0.0,-100.0,ワイド
quinella,1-2,0.18897147140836063,023720241104,11.7,True,1-2,2024-11-04,伊東,2,121.09662154778191,100,True,1170.0,1070.0,2車複
quinella_place,1-2,0.4119772895390028,024720241104,5.3,False,1-4|1-5|4-5,2024-11-04,松阪,2,118.34796345567149,100,False,0.0,-100.0,ワイド
quinella_place,7-9,0.6513042822515008,056320241104,3.3,True,3-7|3-9|7-9,2024-11-04,防府,5,114.93041314299526,100,True,330.0,230.0,ワイド
trifecta,4-7-6,0.16715057143539042,124720241105,270.1,False,4-7-2,2024-11-05,松阪,12,4414.7369344698955,500,False,0.0,-500.0,3連単
trifecta,3-1-5,0.07935918567914031,093120241105,283.2,False,1-2-4,2024-11-05,松戸,9,2147.452138433254,500,False,0.0,-500.0,3連単
exacta,6-7,0.06538721543938039,025620241105,296.6,False,2-1,2024-11-05,岸和田,2,1839.3848099320228,500,False,0.0,-500.0,2車単
exacta,4-6,0.1295561465477203,124720241105,141.2,False,4-7,2024-11-05,松阪,12,1729.3327892538105,500,False,0.0,-500.0,2車単
quinella,6-7,0.12992257144521918,025620241105,136.2,False,1-2,2024-11-05,岸和田,2,1669.5454230838852,500,False,0.0,-500.0,2車複
quinella,4-6,0.15128033908463456,124720241105,109.7,False,4-7,2024-11-05,松阪,12,1559.545319758441,500,False,0.0,-500.0,2車複
trifecta,3-1-7,0.11074740180363918,093120241105,119.5,False,1-2-4,2024-11-05,松戸,9,1223.4314515534882,500,False,0.0,-500.0,3連単
trifecta,1-5-4,0.19470837849438954,103520241105,67.2,False,1-7-3,2024-11-05,平塚,10,1208.4403034822978,500,False,0.0,-500.0,3連単
quinella_place,4-6,0.3805443701596666,124720241105,33.6,False,2-4|2-7|4-7,2024-11-05,松阪,12,1178.6290837364797,400,False,0.0,-400.0,ワイド
exacta,7-6,0.06453535600583878,025620241105,190.7,False,2-1,2024-11-05,岸和田,2,1130.6892390313453,400,False,0.0,-400.0,2車単
exacta,3-1,0.408809130795299,093120241105,29.5,False,1-2,2024-11-05,松戸,9,1105.986935846132,400,False,0.0,-400.0,2車単
trifecta,1-2-7,0.10175184796129516,014420241105,114.2,False,1-5-3,2024-11-05,大垣,1,1062.0061037179908,400,False,0.0,-400.0,3連単
trifecta,5-1-4,0.10437344114555518,103520241105,75.6,False,1-7-3,2024-11-05,平塚,10,689.0632150603972,300,False,0.0,-300.0,3連単
trifecta,4-5-7,0.06778735663626533,124720241105,114.6,False,4-7-2,2024-11-05,松阪,12,676.8431070516006,300,False,0.0,-300.0,3連単
exacta,1-5,0.350196675381705,103520241105,20.5,False,1-7,2024-11-05,平塚,10,617.9031845324953,300,False,0.0,-300.0,2車単
trifecta,1-2-3,0.10951810370849473,082120241105,56.0,True,1-2-3,2024-11-05,弥彦,8,513.3013807675705,200,True,11200.0,11000.0,3連単
trio,1-2-7,0.12096419663611008,014420241105,50.4,False,1-3-5,2024-11-05,大垣,1,509.65955104599476,200,False,0.0,-200.0,3連複
trifecta,1-2-4,0.1225965254441926,082120241105,49.0,False,1-2-3,2024-11-05,弥彦,8,500.72297467654374,200,False,0.0,-200.0,3連単
quinella,1-5,0.5379196299353772,103520241105,11.1,False,1-7,2024-11-05,平塚,10,497.0907892282687,200,False,0.0,-200.0,2車複
exacta,1-2,0.3551082314633141,082120241105,14.8,True,1-2,2024-11-05,弥彦,8,425.5601825657049,200,True,2960.0,2760.0,2車単
exacta,3-5,0.06926690402576527,093120241105,68.5,False,1-2,2024-11-05,松戸,9,374.47829257649204,200,False,0.0,-200.0,2車単
quinella,1-2,0.40060645108646553,082120241105,11.4,True,1-2,2024-11-05,弥彦,8,356.69135423857074,200,True,2280.0,2080.0,2車複
exacta,5-1,0.1877229545536722,103520241105,21.8,False,1-7,2024-11-05,平塚,10,309.2360409270054,200,False,0.0,-200.0,2車単
quinella,3-5,0.08585273047800693,093120241105,43.0,False,1-2,2024-11-05,松戸,9,269.1667410554298,100,False,0.0,-100.0,2車複
trifecta,7-2-6,0.0237225319796993,025620241105,148.5,False,2-1-6,2024-11-05,岸和田,2,252.2795998985346,100,False,0.0,-100.0,3連単
quinella,2-3,0.05421026361369444,025620241105,64.2,False,1-2,2024-11-05,岸和田,2,248.02989239991828,100,False,0.0,-100.0,2車複
quinella_place,2-7,0.12096497093980893,014420241105,27.4,False,1-3|1-5|3-5,2024-11-05,大垣,1,231.44402037507646,100,False,0.0,-100.0,ワイド
exacta,4-5,0.10519719849090702,124720241105,31.0,False,4-7,2024-11-05,松阪,12,226.11131532181176,100,False,0.0,-100.0,2車単
